1.296593377488151622e-01 1.359462349890054773e-02
1.299186564243128006e-01 1.359460192987193942e-02
1.301784937371614215e-01 1.359458052750864981e-02
1.304388507246357354e-01 1.359455929056217934e-02
1.306997284260850156e-01 1.359453821779274887e-02
1.309611278829371783e-01 1.359451730796927202e-02
1.312230501387030568e-01 1.359449655986929260e-02
1.314854962389804538e-01 1.359447597227893441e-02
1.317484672314584160e-01 1.359445554399285432e-02
1.320119641659213416e-01 1.359443527381418854e-02
1.322759880942531718e-01 1.359441516055449883e-02
1.325405400704416647e-01 1.359439520303373089e-02
1.328056211505825590e-01 1.359437540008015532e-02
1.330712323928837371e-01 1.359435575053032433e-02
1.333373748576694995e-01 1.359433625322901441e-02
1.336040496073848394e-01 1.359431690702918132e-02
1.338712577065996057e-01 1.359429771079191662e-02
1.341390002220128053e-01 1.359427866338638533e-02
1.344072782224568219e-01 1.359425976368978072e-02
1.346760927789017459e-01 1.359424101058727928e-02
1.349454449644595377e-01 1.359422240297199734e-02
1.352153358543884687e-01 1.359420393974492339e-02
1.354857665260972566e-01 1.359418561981488686e-02
1.357567380591494510e-01 1.359416744209850439e-02
1.360282515352677635e-01 1.359414940552012598e-02
1.363003080383382859e-01 1.359413150901179514e-02
1.365729086544149595e-01 1.359411375151319684e-02
1.368460544717237937e-01 1.359409613197161242e-02
1.371197465806672511e-01 1.359407864934186749e-02
1.373939860738285779e-01 1.359406130258628345e-02
1.376687740459762443e-01 1.359404409067464618e-02
1.379441115940681917e-01 1.359402701258413670e-02
1.382199998172563282e-01 1.359401006729929473e-02
1.384964398168908317e-01 1.359399325381197704e-02
1.387734326965246179e-01 1.359397657112130543e-02
1.390509795619176703e-01 1.359396001823361989e-02
1.393290815210415090e-01 1.359394359416243002e-02
1.396077396840836038e-01 1.359392729792837859e-02
1.398869551634517594e-01 1.359391112855919299e-02
1.401667290737786675e-01 1.359389508508962625e-02
1.404470625319262367e-01 1.359387916656142926e-02
1.407279566569900886e-01 1.359386337202330396e-02
1.410094125703040824e-01 1.359384770053084432e-02
1.412914313954446999e-01 1.359383215114651038e-02
1.415740142582355976e-01 1.359381672293956574e-02
1.418571622867520754e-01 1.359380141498604810e-02
1.421408766113255728e-01 1.359378622636871377e-02
1.424251583645482211e-01 1.359377115617700985e-02
1.427100086812773116e-01 1.359375620350700836e-02
1.429954286986398759e-01 1.359374136746138023e-02
1.432814195560371540e-01 1.359372664714934495e-02
1.435679823951492295e-01 1.359371204168662722e-02
1.438551183599395267e-01 1.359369755019542401e-02
1.441428285966594169e-01 1.359368317180434382e-02
1.444311142538527437e-01 1.359366890564838067e-02
1.447199764823604573e-01 1.359365475086886030e-02
1.450094164353251669e-01 1.359364070661340726e-02
1.452994352681958035e-01 1.359362677203589977e-02
1.455900341387321995e-01 1.359361294629642114e-02
1.458812142070096685e-01 1.359359922856123726e-02
1.461729766354236959e-01 1.359358561800272890e-02
1.464653225886945465e-01 1.359357211379937438e-02
1.467582532338719270e-01 1.359355871513569930e-02
1.470517697403396773e-01 1.359354542120222616e-02
1.473458732798203497e-01 1.359353223119545359e-02
1.476405650263799829e-01 1.359351914431780606e-02
1.479358461564327376e-01 1.359350615977758872e-02
1.482317178487456144e-01 1.359349327678895623e-02
1.485281812844431171e-01 1.359348049457187631e-02
1.488252376470119986e-01 1.359346781235207073e-02
1.491228881223060354e-01 1.359345522936100670e-02
1.494211338985506343e-01 1.359344274483582221e-02
1.497199761663477457e-01 1.359343035801932435e-02
1.500194161186804431e-01 1.359341806815992509e-02
1.503194549509178080e-01 1.359340587451160660e-02
1.506200938608196482e-01 1.359339377633389696e-02
1.509213340485413002e-01 1.359338177289181465e-02
1.512231767166383745e-01 1.359336986345583906e-02
1.515256230700716411e-01 1.359335804730188273e-02
1.518286743162117758e-01 1.359334632371123237e-02
1.521323316648441892e-01 1.359333469197053154e-02
1.524365963281738845e-01 1.359332315137172856e-02
1.527414695208302309e-01 1.359331170121205919e-02
1.530469524598719044e-01 1.359330034079398765e-02
1.533530463647916620e-01 1.359328906942518581e-02
1.536597524575212537e-01 1.359327788641849326e-02
1.539670719624363082e-01 1.359326679109187572e-02
1.542750061063611899e-01 1.359325578276840071e-02
1.545835561185739115e-01 1.359324486077619770e-02
1.548927232308110469e-01 1.359323402444841122e-02
1.552025086772726714e-01 1.359322327312318529e-02
1.555129136946272195e-01 1.359321260614361655e-02
1.558239395220164802e-01 1.359320202285771613e-02
1.561355874010605105e-01 1.359319152261839574e-02
1.564478585758626306e-01 1.359318110478340523e-02
1.567607542930143649e-01 1.359317076871531874e-02
1.570742758016003826e-01 1.359316051378149301e-02
1.573884243532035765e-01 1.359315033935403448e-02
1.577032012019099760e-01 1.359314024480977844e-02
1.580186076043137988e-01 1.359313022953022657e-02
1.583346448195224188e-01 1.359312029290154003e-02
1.586513141091614731e-01 1.359311043431450303e-02
1.589686167373798031e-01 1.359310065316447769e-02
1.592865539708545608e-01 1.359309094885138500e-02
1.596051270787962606e-01 1.359308132077966316e-02
1.599243373329538587e-01 1.359307176835823985e-02
1.602441860076197766e-01 1.359306229100050965e-02
1.605646743796350084e-01 1.359305288812427508e-02
1.608858037283942832e-01 1.359304355915174831e-02
1.612075753358510610e-01 1.359303430350950088e-02
1.615299904865227509e-01 1.359302512062842729e-02
1.618530504674957904e-01 1.359301600994373797e-02
1.621767565684307799e-01 1.359300697089490216e-02
1.625011100815676457e-01 1.359299800292563219e-02
1.628261123017307743e-01 1.359298910548385232e-02
1.631517645263342309e-01 1.359298027802166228e-02
1.634780680553868937e-01 1.359297151999531994e-02
1.638050241914976723e-01 1.359296283086519445e-02
1.641326342398806704e-01 1.359295421009574546e-02
1.644608995083604308e-01 1.359294565715550226e-02
1.647898213073771545e-01 1.359293717151701178e-02
1.651194009499919180e-01 1.359292875265683855e-02
1.654496397518918915e-01 1.359292040005550921e-02
1.657805390313956684e-01 1.359291211319750906e-02
1.661121001094584548e-01 1.359290389157122303e-02
1.664443243096773717e-01 1.359289573466893920e-02
1.667772129582967278e-01 1.359288764198680194e-02
1.671107673842133212e-01 1.359287961302478240e-02
1.674449889189817409e-01 1.359287164728666814e-02
1.677798788968196952e-01 1.359286374428001105e-02
1.681154386546133417e-01 1.359285590351612047e-02
1.684516695319225599e-01 1.359284812451003188e-02
1.687885728709863919e-01 1.359284040678047228e-02
1.691261500167283716e-01 1.359283274984983240e-02
1.694644023167618252e-01 1.359282515324415457e-02
1.698033311213953400e-01 1.359281761649308931e-02
1.701429377836381207e-01 1.359281013912988154e-02
1.704832236592054018e-01 1.359280272069133752e-02
1.708241901065238044e-01 1.359279536071780412e-02
1.711658384867368599e-01 1.359278805875313231e-02
1.715081701637103384e-01 1.359278081434466684e-02
1.718511865040377729e-01 1.359277362704320626e-02
1.721948888770458430e-01 1.359276649640298908e-02
1.725392786547999269e-01 1.359275942198165908e-02
1.728843572121095129e-01 1.359275240334024797e-02
1.732301259265337234e-01 1.359274544004314932e-02
1.735765861783867825e-01 1.359273853165809086e-02
1.739237393507435669e-01 1.359273167775610670e-02
1.742715868294450465e-01 1.359272487791152000e-02
1.746201300031039461e-01 1.359271813170192210e-02
1.749693702631101577e-01 1.359271143870813617e-02
1.753193090036363755e-01 1.359270479851420327e-02
1.756699476216436462e-01 1.359269821070735115e-02
1.760212875168869207e-01 1.359269167487798212e-02
1.763733300919206881e-01 1.359268519061963484e-02
1.767260767521045273e-01 1.359267875752897224e-02
1.770795289056087407e-01 1.359267237520575891e-02
1.774336879634199615e-01 1.359266604325282818e-02
1.777885553393467877e-01 1.359265976127606995e-02
1.781441324500254719e-01 1.359265352888439950e-02
1.785004207149255284e-01 1.359264734568974183e-02
1.788574215563553671e-01 1.359264121130700741e-02
1.792151363994680668e-01 1.359263512535406962e-02
1.795735666722670099e-01 1.359262908745174220e-02
1.799327138056115438e-01 1.359262309722375321e-02
1.802925792332227550e-01 1.359261715429673639e-02
1.806531643916892138e-01 1.359261125830019470e-02
1.810144707204725811e-01 1.359260540886648994e-02
1.813764996619135206e-01 1.359259960563080974e-02
1.817392526612373604e-01 1.359259384823116416e-02
1.821027311665598392e-01 1.359258813630834922e-02
1.824669366288929617e-01 1.359258246950592608e-02
1.828318705021507451e-01 1.359257684747021237e-02
1.831975342431550469e-01 1.359257126985025620e-02
1.835639293116413662e-01 1.359256573629781008e-02
1.839310571702646446e-01 1.359256024646731190e-02
1.842989192846051782e-01 1.359255480001587621e-02
1.846675171231743906e-01 1.359254939660325956e-02
1.850368521574207448e-01 1.359254403589185180e-02
1.854069258617355997e-01 1.359253871754665180e-02
1.857777397134590669e-01 1.359253344123523798e-02
1.861492951928859774e-01 1.359252820662777521e-02
1.865215937832717386e-01 1.359252301339696455e-02
1.868946369708382738e-01 1.359251786121804841e-02
1.872684262447799619e-01 1.359251274976877588e-02
1.876429630972695217e-01 1.359250767872939060e-02
1.880182490234640624e-01 1.359250264778261857e-02
1.883942855215109957e-01 1.359249765661362831e-02
1.887710740925540309e-01 1.359249270491004122e-02
1.891486162407391425e-01 1.359248779236188823e-02
1.895269134732206207e-01 1.359248291866160634e-02
1.899059673001670667e-01 1.359247808350401605e-02
1.902857792347673882e-01 1.359247328658629538e-02
1.906663507932369328e-01 1.359246852760798673e-02
1.910476834948234004e-01 1.359246380627094145e-02
1.914297788618130602e-01 1.359245912227934408e-02
1.918126384195366907e-01 1.359245447533965340e-02
1.921962636963757687e-01 1.359244986516062667e-02
1.925806562237685204e-01 1.359244529145326071e-02
1.929658175362160555e-01 1.359244075393081265e-02
1.933517491712885006e-01 1.359243625230875836e-02
1.937384526696310783e-01 1.359243178630478027e-02
1.941259295749703517e-01 1.359242735563876391e-02
1.945141814341203035e-01 1.359242296003275799e-02
1.949032097969885524e-01 1.359241859921097792e-02
1.952930162165825156e-01 1.359241427289978321e-02
1.956836022490156812e-01 1.359240998082766189e-02
1.960749694535137144e-01 1.359240572272520271e-02
1.964671193924207304e-01 1.359240149832510215e-02
1.968600536312055671e-01 1.359239730736212619e-02
1.972537737384679746e-01 1.359239314957311380e-02
1.976482812859449156e-01 1.359238902469694227e-02
1.980435778485168108e-01 1.359238493247452023e-02
1.984396650042138388e-01 1.359238087264878249e-02
1.988365443342222649e-01 1.359237684496465877e-02
1.992342174228907137e-01 1.359237284916906506e-02
1.996326858577364971e-01 1.359236888501088800e-02
2.000319512294519708e-01 1.359236495224096924e-02
2.004320151319108623e-01 1.359236105061210030e-02
2.008328791621746823e-01 1.359235717987898606e-02
2.012345449204990255e-01 1.359235333979824829e-02
2.016370140103400099e-01 1.359234953012840655e-02
2.020402880383606881e-01 1.359234575062986602e-02
2.024443686144374033e-01 1.359234200106489328e-02
2.028492573516662845e-01 1.359233828119761275e-02
2.032549558663696299e-01 1.359233459079398770e-02
2.036614657781023741e-01 1.359233092962180804e-02
2.040687887096585829e-01 1.359232729745067474e-02
2.044769262870778925e-01 1.359232369405198766e-02
2.048858801396520601e-01 1.359232011919892652e-02
2.052956518999313751e-01 1.359231657266644737e-02
2.057062432037312372e-01 1.359231305423126181e-02
2.061176556901387069e-01 1.359230956367182309e-02
2.065298910015189726e-01 1.359230610076831054e-02
2.069429507835220117e-01 1.359230266530263471e-02
2.073568366850890576e-01 1.359229925705839233e-02
2.077715503584592338e-01 1.359229587582088533e-02
2.081870934591761590e-01 1.359229252137708101e-02
2.086034676460944981e-01 1.359228919351562238e-02
2.090206745813866784e-01 1.359228589202680047e-02
2.094387159305494406e-01 1.359228261670254040e-02
2.098575933624105272e-01 1.359227936733640660e-02
2.102773085491353444e-01 1.359227614372356292e-02
2.106978631662336232e-01 1.359227294566078999e-02
2.111192588925660807e-01 1.359226977294644353e-02
2.115414974103512202e-01 1.359226662538046831e-02
2.119645804051719096e-01 1.359226350276437033e-02
2.123885095659822642e-01 1.359226040490120815e-02
2.128132865851142252e-01 1.359225733159558254e-02
2.132389131582844433e-01 1.359225428265362599e-02
2.136653909846010224e-01 1.359225125788298197e-02
2.140927217665702376e-01 1.359224825709280660e-02
2.145209072101033898e-01 1.359224528009375307e-02
2.149499490245236066e-01 1.359224232669794391e-02
2.153798489225726420e-01 1.359223939671899001e-02
2.158106086204177876e-01 1.359223648997195250e-02
2.162422298376586172e-01 1.359223360627334273e-02
2.166747142973339257e-01 1.359223074544111017e-02
2.171080637259285850e-01 1.359222790729463365e-02
2.175422798533804547e-01 1.359222509165470757e-02
2.179773644130872101e-01 1.359222229834352626e-02
2.184133191419133924e-01 1.359221952718468393e-02
2.188501457801972083e-01 1.359221677800315047e-02
2.192878460717576083e-01 1.359221405062527831e-02
2.197264217639011141e-01 1.359221134487877125e-02
2.201658746074289241e-01 1.359220866059269485e-02
2.206062063566437692e-01 1.359220599759744692e-02
2.210474187693570458e-01 1.359220335572476103e-02
2.214895136068957548e-01 1.359220073480768912e-02
2.219324926341095516e-01 1.359219813468059458e-02
2.223763576193777680e-01 1.359219555517914187e-02
2.228211103346165178e-01 1.359219299614027737e-02
2.232667525552857468e-01 1.359219045740223640e-02
2.237132860603963103e-01 1.359218793880452407e-02
2.241607126325171062e-01 1.359218544018789797e-02
2.246090340577821531e-01 1.359218296139437683e-02
2.250582521258977231e-01 1.359218050226720584e-02
2.255083686301495305e-01 1.359217806265088091e-02
2.259593853674098374e-01 1.359217564239109666e-02
2.264113041381446700e-01 1.359217324133478282e-02
2.268641267464209521e-01 1.359217085933005220e-02
2.273178549999138043e-01 1.359216849622622500e-02
2.277724907099136220e-01 1.359216615187379754e-02
2.282280356913334585e-01 1.359216382612444401e-02
2.286844917627161300e-01 1.359216151883100437e-02
2.291418607462415713e-01 1.359215922984747735e-02
2.296001444677340519e-01 1.359215695902900312e-02
2.300593447566695315e-01 1.359215470623187025e-02
2.305194634461828762e-01 1.359215247131348968e-02
2.309805023730752416e-01 1.359215025413239297e-02
2.314424633778214002e-01 1.359214805454823406e-02
2.319053483045770414e-01 1.359214587242175802e-02
2.323691590011861818e-01 1.359214370761481668e-02
2.328338973191885486e-01 1.359214155999034258e-02
2.332995651138269344e-01 1.359213942941234730e-02
2.337661642440545806e-01 1.359213731574591098e-02
2.342336965725426989e-01 1.359213521885718062e-02
2.347021639656877712e-01 1.359213313861335100e-02
2.351715682936191543e-01 1.359213107488266466e-02
2.356419114302063800e-01 1.359212902753440325e-02
2.361131952530667877e-01 1.359212699643887537e-02
2.365854216435729351e-01 1.359212498146740965e-02
2.370585924868600924e-01 1.359212298249234951e-02
2.375327096718338193e-01 1.359212099938704281e-02
2.380077750911774870e-01 1.359211903202583310e-02
2.384837906413598552e-01 1.359211708028405970e-02
2.389607582226425664e-01 1.359211514403803681e-02
2.394386797390878618e-01 1.359211322316505703e-02
2.399175570985660477e-01 1.359211131754337748e-02
2.403973922127631835e-01 1.359210942705221629e-02
2.408781869971887146e-01 1.359210755157173878e-02
2.413599433711831055e-01 1.359210569098306086e-02
2.418426632579254720e-01 1.359210384516823349e-02
2.423263485844413256e-01 1.359210201401023221e-02
2.428110012816102059e-01 1.359210019739296067e-02
2.432966232841734244e-01 1.359209839520123669e-02
2.437832165307417809e-01 1.359209660732078537e-02
2.442707829638032513e-01 1.359209483363822690e-02
2.447593245297308706e-01 1.359209307404108877e-02
2.452488431787903378e-01 1.359209132841776926e-02
2.457393408651479261e-01 1.359208959665756181e-02
2.462308195468782268e-01 1.359208787865062371e-02
2.467232811859719765e-01 1.359208617428797616e-02
2.472167277483439118e-01 1.359208448346150774e-02
2.477111612038405963e-01 1.359208280606395529e-02
2.482065835262482756e-01 1.359208114198890566e-02
2.487029966933007596e-01 1.359207949113078011e-02
2.492004026866873612e-01 1.359207785338483430e-02
2.496988034920607225e-01 1.359207622864714964e-02
2.501982010990448368e-01 1.359207461681463322e-02
2.506985975012429035e-01 1.359207301778499709e-02
2.511999946962453767e-01 1.359207143145677033e-02
2.517023946856378758e-01 1.359206985772926958e-02
2.522057994750091514e-01 1.359206829650261815e-02
2.527102110739591900e-01 1.359206674767772516e-02
2.532156314961070964e-01 1.359206521115627342e-02
2.537220627590993094e-01 1.359206368684073678e-02
2.542295068846174844e-01 1.359206217463434542e-02
2.547379658983867090e-01 1.359206067444110148e-02
2.552474418301834969e-01 1.359205918616575998e-02
2.557579367138438364e-01 1.359205770971383224e-02
2.562694525872715179e-01 1.359205624499157383e-02
2.567819914924460711e-01 1.359205479190598274e-02
2.572955554754309815e-01 1.359205335036478730e-02
2.578101465863818498e-01 1.359205192027644442e-02
2.583257668795546080e-01 1.359205050155014305e-02
2.588424184133137351e-01 1.359204909409577645e-02
2.593601032501403614e-01 1.359204769782396301e-02
2.598788234566406508e-01 1.359204631264601497e-02
2.603985811035539055e-01 1.359204493847395584e-02
2.609193782657610039e-01 1.359204357522049260e-02
2.614412170222925047e-01 1.359204222279903826e-02
2.619640994563370850e-01 1.359204088112367023e-02
2.624880276552497560e-01 1.359203955010916329e-02
2.630130037105602447e-01 1.359203822967094966e-02
2.635390297179813768e-01 1.359203691972514678e-02
2.640661077774173471e-01 1.359203562018852091e-02
2.645942399929721578e-01 1.359203433097850265e-02
2.651234284729581114e-01 1.359203305201317491e-02
2.656536753299040265e-01 1.359203178321126589e-02
2.661849826805638419e-01 1.359203052449214910e-02
2.667173526459249433e-01 1.359202927577583472e-02
2.672507873512167675e-01 1.359202803698296436e-02
2.677852889259191849e-01 1.359202680803480758e-02
2.683208595037710475e-01 1.359202558885325846e-02
2.688575012227785721e-01 1.359202437936082516e-02
2.693952162252241100e-01 1.359202317948063170e-02
2.699340066576745856e-01 1.359202198913640400e-02
2.704738746709899333e-01 1.359202080825248383e-02
2.710148224203319245e-01 1.359201963675379932e-02
2.715568520651726048e-01 1.359201847456587703e-02
2.720999657693029539e-01 1.359201732161483163e-02
2.726441657008415453e-01 1.359201617782736585e-02
2.731894540322432063e-01 1.359201504313075660e-02
2.737358329403076773e-01 1.359201391745285849e-02
2.742833046061882718e-01 1.359201280072210201e-02
2.748318712154006471e-01 1.359201169286747279e-02
2.753815349578314642e-01 1.359201059381853240e-02
2.759322980277471027e-01 1.359200950350538360e-02
2.764841626238025984e-01 1.359200842185869992e-02
2.770371309490501921e-01 1.359200734880968917e-02
2.775912052109482664e-01 1.359200628429010904e-02
2.781463876213701725e-01 1.359200522823225850e-02
2.787026803966128896e-01 1.359200418056897425e-02
2.792600857574061290e-01 1.359200314123361515e-02
2.798186059289209382e-01 1.359200211016007957e-02
2.803782431407788045e-01 1.359200108728277935e-02
2.809389996270603707e-01 1.359200007253665542e-02
2.815008776263144830e-01 1.359199906585715004e-02
2.820638793815671286e-01 1.359199806718023110e-02
2.826280071403302618e-01 1.359199707644236609e-02
2.831932631546109080e-01 1.359199609358052382e-02
2.837596496809201563e-01 1.359199511853217447e-02
2.843271689802819857e-01 1.359199415123528432e-02
2.848958233182425359e-01 1.359199319162831578e-02
2.854656149648790442e-01 1.359199223965020485e-02
2.860365461948087829e-01 1.359199129524038367e-02
2.866086192871983851e-01 1.359199035833876142e-02
2.871818365257727823e-01 1.359198942888571564e-02
2.877562001988243079e-01 1.359198850682210788e-02
2.883317125992219676e-01 1.359198759208925938e-02
2.889083760244204324e-01 1.359198668462895457e-02
2.894861927764692533e-01 1.359198578438345316e-02
2.900651651620221871e-01 1.359198489129545377e-02
2.906452954923462451e-01 1.359198400530812340e-02
2.912265860833309628e-01 1.359198312636506790e-02
2.918090392554976154e-01 1.359198225441035288e-02
2.923926573340085988e-01 1.359198138938847583e-02
2.929774426486765893e-01 1.359198053124437665e-02
2.935633975339739243e-01 1.359197967992343409e-02
2.941505243290418736e-01 1.359197883537146059e-02
2.947388253776999645e-01 1.359197799753469015e-02
2.953283030284553634e-01 1.359197716635979561e-02
2.959189596345122575e-01 1.359197634179385925e-02
2.965107975537812912e-01 1.359197552378439179e-02
2.971038191488888369e-01 1.359197471227931858e-02
2.976980267871865982e-01 1.359197390722697088e-02
2.982934228407609911e-01 1.359197310857609975e-02
2.988900096864425260e-01 1.359197231627585697e-02
2.994877897058154104e-01 1.359197153027579159e-02
3.000867652852270417e-01 1.359197075052586551e-02
3.006869388157974998e-01 1.359196997697642573e-02
3.012883126934290945e-01 1.359196920957822172e-02
3.018908893188159692e-01 1.359196844828238632e-02
3.024946710974535935e-01 1.359196769304044441e-02
3.030996604396484773e-01 1.359196694380430080e-02
3.037058597605277743e-01 1.359196620052624364e-02
3.043132714800488303e-01 1.359196546315894621e-02
3.049218980230089526e-01 1.359196473165544608e-02
3.055317418190549583e-01 1.359196400596915551e-02
3.061428053026930551e-01 1.359196328605386320e-02
3.067550909132984449e-01 1.359196257186371520e-02
3.073686010951250380e-01 1.359196186335323055e-02
3.079833382973152789e-01 1.359196116047728213e-02
3.085993049739099159e-01 1.359196046319109848e-02
3.092165035838577158e-01 1.359195977145027240e-02
3.098349365910254560e-01 1.359195908521073845e-02
3.104546064642075276e-01 1.359195840442879201e-02
3.110755156771359276e-01 1.359195772906106499e-02
3.116976667084901953e-01 1.359195705906453625e-02
3.123210620419071826e-01 1.359195639439652985e-02
3.129457041659909899e-01 1.359195573501470293e-02
3.135715955743229588e-01 1.359195508087705610e-02
3.141987387654716080e-01 1.359195443194190916e-02
3.148271362430025699e-01 1.359195378816792713e-02
3.154567905154885832e-01 1.359195314951409765e-02
3.160877040965195395e-01 1.359195251593972933e-02
3.167198795047125870e-01 1.359195188740445689e-02
3.173533192637220113e-01 1.359195126386824291e-02
3.179880259022494493e-01 1.359195064529135182e-02
3.186240019540539370e-01 1.359195003163437762e-02
3.192612499579620677e-01 1.359194942285822140e-02
3.198997724578779844e-01 1.359194881892408953e-02
