16	 0.00464011
15.99	 0.00464165
15.98	 0.00463957
15.97	 0.00463031
15.96	 0.00463983
15.95	 0.0046371
15.94	 0.0046417
15.93	 0.00463217
15.92	 0.00463433
15.91	 0.00463446
15.9	 0.00464334
15.89	 0.00463978
15.88	 0.00463442
15.87	 0.00463323
15.86	 0.00464268
15.85	 0.00464937
15.84	 0.00463374
15.83	 0.00463333
15.82	 0.00464044
15.81	 0.00464252
15.8	 0.00463696
15.79	 0.00463768
15.78	 0.00464224
15.77	 0.00463979
15.76	 0.00463923
15.75	 0.00463679
15.74	 0.00465446
15.73	 0.00463845
15.72	 0.00463998
15.71	 0.00464037
15.7	 0.0046492
15.69	 0.00463762
15.68	 0.0046383
15.67	 0.00464712
15.66	 0.00464406
15.65	 0.00463691
15.64	 0.00463889
15.63	 0.00465729
15.62	 0.00464438
15.61	 0.00463815
15.6	 0.00464254
15.59	 0.00465271
15.58	 0.00463921
15.57	 0.00464134
15.56	 0.00465014
15.55	 0.0046489
15.54	 0.00463894
15.53	 0.00464136
15.52	 0.00466217
15.51	 0.00464375
15.5	 0.00463897
15.49	 0.00464589
15.48	 0.00465408
15.47	 0.00464116
15.46	 0.00464162
15.45	 0.00465545
15.44	 0.00465056
15.43	 0.00464348
15.42	 0.00465104
15.41	 0.00466292
15.4	 0.00464827
15.39	 0.00464479
15.38	 0.00465119
15.37	 0.00465143
15.36	 0.00464268
15.35	 0.00464415
15.34	 0.00466269
15.33	 0.00464851
15.32	 0.00464326
15.31	 0.00464915
15.3	 0.00465599
15.29	 0.00464453
15.28	 0.00464327
15.27	 0.0046573
15.26	 0.00465031
15.25	 0.00464351
15.24	 0.00464792
15.23	 0.00466075
15.22	 0.00464523
15.21	 0.00464281
15.2	 0.00465276
15.19	 0.00464994
15.18	 0.00464396
15.17	 0.00464719
15.16	 0.00466259
15.15	 0.0046448
15.14	 0.00464191
15.13	 0.00464926
15.12	 0.0046493
15.11	 0.00464322
15.1	 0.00464471
15.09	 0.00466009
15.08	 0.00464649
15.07	 0.00464393
15.06	 0.00464558
15.05	 0.00464741
15.04	 0.00464425
15.03	 0.00464534
15.02	 0.00465201
15.01	 0.00464921
15	 0.00465388
14.99	 0.00466159
14.98	 0.00467676
14.97	 0.0046746
14.96	 0.0046704
14.95	 0.00466644
14.94	 0.00466076
14.93	 0.00466147
14.92	 0.00465469
14.91	 0.00465101
14.9	 0.00465415
14.89	 0.00465004
14.88	 0.00464448
14.87	 0.0046502
14.86	 0.00465887
14.85	 0.00464506
14.84	 0.0046438
14.83	 0.00465624
14.82	 0.00465076
14.81	 0.00464368
14.8	 0.004652
14.79	 0.00465819
14.78	 0.00464516
14.77	 0.00464479
14.76	 0.00466008
14.75	 0.00465173
14.74	 0.00464452
14.73	 0.00465326
14.72	 0.00465539
14.71	 0.00464464
14.7	 0.00464626
14.69	 0.00466515
14.68	 0.00465154
14.67	 0.00464427
14.66	 0.0046541
14.65	 0.00465213
14.64	 0.00464312
14.63	 0.00464551
14.62	 0.00466504
14.61	 0.00464722
14.6	 0.00464393
14.59	 0.00465604
14.58	 0.00464959
14.57	 0.00464221
14.56	 0.00464673
14.55	 0.00465661
14.54	 0.00464413
14.53	 0.00464326
14.52	 0.00466254
14.51	 0.00465113
14.5	 0.00464279
14.49	 0.00465002
14.48	 0.00465018
14.47	 0.00464092
14.46	 0.00464307
14.45	 0.00465934
14.44	 0.00464339
14.43	 0.00464245
14.42	 0.00465533
14.41	 0.00464781
14.4	 0.00463912
14.39	 0.00464484
14.38	 0.00464833
14.37	 0.00463848
14.36	 0.00464059
14.35	 0.0046578
14.34	 0.00464257
14.33	 0.00464345
14.32	 0.00465085
14.31	 0.00464404
14.3	 0.00463778
14.29	 0.00464116
14.28	 0.00464318
14.27	 0.00463732
14.26	 0.00463597
14.25	 0.00465161
14.24	 0.00463831
14.23	 0.00463705
14.22	 0.0046495
14.21	 0.00464304
14.2	 0.00464335
14.19	 0.00463876
14.18	 0.00463947
14.17	 0.0046388
14.16	 0.00463344
14.15	 0.00464219
14.14	 0.00463427
14.13	 0.00463265
14.12	 0.00464996
14.11	 0.00463384
14.1	 0.00463232
14.09	 0.00463873
14.08	 0.00463204
14.07	 0.00463392
14.06	 0.00463179
14.05	 0.00463136
14.04	 0.0046369
14.03	 0.00462778
14.02	 0.00463483
14.01	 0.00464146
14	 0.00462463
13.99	 0.00464158
13.98	 0.00464087
13.97	 0.0046239
13.96	 0.00463371
13.95	 0.004638
13.94	 0.00462722
13.93	 0.00463234
13.92	 0.0046385
13.91	 0.00463961
13.9	 0.0046448
13.89	 0.0046495
13.88	 0.00465336
13.87	 0.00464197
13.86	 0.00463311
13.85	 0.00462737
13.84	 0.00462706
13.83	 0.00462996
13.82	 0.00462566
13.81	 0.00462647
13.8	 0.00462499
13.79	 0.00462593
13.78	 0.00462691
13.77	 0.00462085
13.76	 0.00462731
13.75	 0.00462824
13.74	 0.00461989
13.73	 0.0046292
13.72	 0.00462777
13.71	 0.00462574
13.7	 0.00463184
13.69	 0.00462687
13.68	 0.00462606
13.67	 0.00463551
13.66	 0.00462476
13.65	 0.0046205
13.64	 0.00464103
13.63	 0.00462342
13.62	 0.00462155
13.61	 0.00464142
13.6	 0.0046233
13.59	 0.0046233
13.58	 0.00463366
13.57	 0.00462295
13.56	 0.00462601
13.55	 0.00462832
13.54	 0.00462403
13.53	 0.00463013
13.52	 0.00462553
13.51	 0.00462646
13.5	 0.00463949
13.49	 0.0046342
13.48	 0.00462962
13.47	 0.0046378
13.46	 0.00461917
13.45	 0.00462216
13.44	 0.00462684
13.43	 0.00462104
13.42	 0.00462739
13.41	 0.00462057
13.4	 0.00461737
13.39	 0.00463884
13.38	 0.00461628
13.37	 0.0046215
13.36	 0.00462743
13.35	 0.00461434
13.34	 0.004623
13.33	 0.00462177
13.32	 0.00461415
13.31	 0.00463501
13.3	 0.00461598
13.29	 0.00461812
13.28	 0.00462209
13.27	 0.00461431
13.26	 0.00462464
13.25	 0.00462639
13.24	 0.00461413
13.23	 0.00462964
13.22	 0.00461366
13.21	 0.00461916
13.2	 0.0046219
13.19	 0.00461102
13.18	 0.00462599
13.17	 0.00460952
13.16	 0.00460872
13.15	 0.00462142
13.14	 0.00460867
13.13	 0.00461534
13.12	 0.00460867
13.11	 0.0046048
13.1	 0.0046235
13.09	 0.00460504
13.08	 0.00460995
13.07	 0.00460896
13.06	 0.00460269
13.05	 0.00461533
13.04	 0.00460347
13.03	 0.00461199
13.02	 0.00461323
13.01	 0.00460475
13	 0.0046112
12.99	 0.00460974
12.98	 0.00461044
12.97	 0.00461483
12.96	 0.00460852
12.95	 0.00460508
12.94	 0.00460741
12.93	 0.00460159
12.92	 0.00460997
12.91	 0.00460199
12.9	 0.00460773
12.89	 0.00461546
12.88	 0.00460555
12.87	 0.00462969
12.86	 0.00460535
12.85	 0.00460224
12.84	 0.00460724
12.83	 0.00461365
12.82	 0.00460482
12.81	 0.00460307
12.8	 0.00459777
12.79	 0.00460069
12.78	 0.00460136
12.77	 0.00460473
12.76	 0.00460883
12.75	 0.00462037
12.74	 0.00460842
12.73	 0.00460157
12.72	 0.00459985
12.71	 0.00460686
12.7	 0.00459851
12.69	 0.00459486
12.68	 0.00459545
12.67	 0.0045945
12.66	 0.00460043
12.65	 0.00459908
12.64	 0.00460782
12.63	 0.00462229
12.62	 0.00461573
12.61	 0.0046082
12.6	 0.00461221
12.59	 0.00460784
12.58	 0.00460262
12.57	 0.00461121
12.56	 0.00461309
12.55	 0.00460705
12.54	 0.00461268
12.53	 0.00460879
12.52	 0.00462876
12.51	 0.00460594
12.5	 0.00461104
12.49	 0.00459648
12.48	 0.00459842
12.47	 0.00459898
12.46	 0.00460263
12.45	 0.00461353
12.44	 0.00460664
12.43	 0.00460165
12.42	 0.00459546
12.41	 0.00459925
12.4	 0.00460149
12.39	 0.00459476
12.38	 0.00460983
12.37	 0.00460862
12.36	 0.00459693
12.35	 0.00459502
12.34	 0.00459168
12.33	 0.00460429
12.32	 0.00459087
12.31	 0.00460214
12.3	 0.00459427
12.29	 0.00460661
12.28	 0.00460969
12.27	 0.00460001
12.26	 0.00460578
12.25	 0.00459297
12.24	 0.00459737
12.23	 0.00458951
12.22	 0.00459023
12.21	 0.00459152
12.2	 0.00458853
12.19	 0.00460124
12.18	 0.00458743
12.17	 0.00459514
12.16	 0.00458797
12.15	 0.00458897
12.14	 0.00458885
12.13	 0.00458852
12.12	 0.00460603
12.11	 0.00458991
12.1	 0.00459719
12.09	 0.00461106
12.08	 0.00461265
12.07	 0.00459908
12.06	 0.00459208
12.05	 0.00458989
12.04	 0.00458832
12.03	 0.00459425
12.02	 0.00458582
12.01	 0.00458744
12	 0.00458565
11.99	 0.00458601
11.98	 0.00458735
11.97	 0.00460156
11.96	 0.00459063
11.95	 0.00458871
11.94	 0.00458992
11.93	 0.00458798
11.92	 0.00458934
11.91	 0.00460592
11.9	 0.00461311
11.89	 0.00459667
11.88	 0.00459448
11.87	 0.00458776
11.86	 0.00458702
11.85	 0.00458538
11.84	 0.00458773
11.83	 0.00458574
11.82	 0.00458711
11.81	 0.00458614
11.8	 0.00458864
11.79	 0.00458856
11.78	 0.00459223
11.77	 0.00461918
11.76	 0.00459302
11.75	 0.00459303
11.74	 0.00459809
11.73	 0.00462133
11.72	 0.00460533
11.71	 0.00459965
11.7	 0.00461479
11.69	 0.00459405
