16	 0.00461197
15.999	 0.00461303
15.998	 0.00461288
15.997	 0.00461252
15.996	 0.00461301
15.995	 0.00461423
15.994	 0.00461575
15.993	 0.00461641
15.992	 0.00461537
15.991	 0.00461411
15.99	 0.00461352
15.989	 0.00461268
15.988	 0.0046114
15.987	 0.00461038
15.986	 0.00460975
15.985	 0.00460938
15.984	 0.00460934
15.983	 0.0046096
15.982	 0.00461032
15.981	 0.00461136
15.98	 0.00461257
15.979	 0.00461321
15.978	 0.00461261
15.977	 0.0046113
15.976	 0.00461003
15.975	 0.00460887
15.974	 0.00460812
15.973	 0.00460749
15.972	 0.00460703
15.971	 0.00460693
15.97	 0.00460696
15.969	 0.00460727
15.968	 0.00460796
15.967	 0.00460928
15.966	 0.00461023
15.965	 0.00461
15.964	 0.00461063
15.963	 0.00461197
15.962	 0.00461344
15.961	 0.0046134
15.96	 0.00461199
15.959	 0.00461052
15.958	 0.00460937
15.957	 0.0046088
15.956	 0.00460864
15.955	 0.00460871
15.954	 0.00460899
15.953	 0.00460976
15.952	 0.00461091
15.951	 0.00461165
15.95	 0.00461107
15.949	 0.00460986
15.948	 0.00460885
15.947	 0.00460831
15.946	 0.00460818
15.945	 0.00460836
15.944	 0.00460885
15.943	 0.00460962
15.942	 0.0046107
15.941	 0.00461202
15.94	 0.00461323
15.939	 0.00461341
15.938	 0.00461234
15.937	 0.00461099
15.936	 0.0046098
15.935	 0.00460885
15.934	 0.00460819
15.933	 0.00460782
15.932	 0.00460772
15.931	 0.00460785
15.93	 0.00460823
15.929	 0.00460886
15.928	 0.00460989
15.927	 0.0046113
15.926	 0.00461284
15.925	 0.00461448
15.924	 0.00461493
15.923	 0.00461365
15.922	 0.00461192
15.921	 0.0046106
15.92	 0.00460955
15.919	 0.0046091
15.918	 0.00460894
15.917	 0.00460882
15.916	 0.00460891
15.915	 0.00460967
15.914	 0.00461071
15.913	 0.00461189
15.912	 0.00461207
15.911	 0.00461102
15.91	 0.0046098
15.909	 0.00460895
15.908	 0.00460858
15.907	 0.00460856
15.906	 0.00460876
15.905	 0.00460909
15.904	 0.00460967
15.903	 0.00461061
15.902	 0.00461184
15.901	 0.00461316
15.9	 0.0046138
15.899	 0.00461319
15.898	 0.0046119
15.897	 0.00461072
15.896	 0.0046098
15.895	 0.00460955
15.894	 0.00460952
15.893	 0.00460982
15.892	 0.00461028
15.891	 0.00461086
15.89	 0.00461207
15.889	 0.0046136
15.888	 0.00461534
15.887	 0.00461616
15.886	 0.00461506
15.885	 0.00461327
15.884	 0.00461173
15.883	 0.00461065
15.882	 0.00461002
15.881	 0.00460971
15.88	 0.00460936
15.879	 0.00460908
15.878	 0.00460912
15.877	 0.00460967
15.876	 0.00461057
15.875	 0.00461182
15.874	 0.00461256
15.873	 0.00461206
15.872	 0.00461091
15.871	 0.00460987
15.87	 0.00460917
15.869	 0.00460887
15.868	 0.0046088
15.867	 0.00460892
15.866	 0.00460924
15.865	 0.00460982
15.864	 0.00461074
15.863	 0.00461194
15.862	 0.00461327
15.861	 0.00461409
15.86	 0.00461365
15.859	 0.00461266
15.858	 0.00461176
15.857	 0.00461103
15.856	 0.00461099
15.855	 0.00461129
15.854	 0.00461223
15.853	 0.00461316
15.852	 0.00461464
15.851	 0.00461633
15.85	 0.00461728
15.849	 0.00461637
15.848	 0.00461465
15.847	 0.00461309
15.846	 0.00461204
15.845	 0.00461106
15.844	 0.00461065
15.843	 0.00461025
15.842	 0.00460974
15.841	 0.00460945
15.84	 0.00460951
15.839	 0.00460976
15.838	 0.00461051
15.837	 0.0046116
15.836	 0.00461275
15.835	 0.00461265
15.834	 0.00461172
15.833	 0.00461062
15.832	 0.00460971
15.831	 0.00460923
15.83	 0.00460907
15.829	 0.00460912
15.828	 0.00460931
15.827	 0.00460975
15.826	 0.00461045
15.825	 0.00461165
15.824	 0.00461283
15.823	 0.00461409
15.822	 0.00461483
15.821	 0.0046142
15.82	 0.00461318
15.819	 0.00461263
15.818	 0.00461258
15.817	 0.00461318
15.816	 0.00461419
15.815	 0.0046157
15.814	 0.00461746
15.813	 0.00461845
15.812	 0.0046176
15.811	 0.0046158
15.81	 0.00461419
15.809	 0.00461282
15.808	 0.00461214
15.807	 0.00461172
15.806	 0.00461137
15.805	 0.00461087
15.804	 0.00461063
15.803	 0.00461049
15.802	 0.00461035
15.801	 0.00461061
15.8	 0.0046113
15.799	 0.00461225
15.798	 0.00461342
15.797	 0.00461426
15.796	 0.0046152
15.795	 0.00461477
15.794	 0.00461277
15.793	 0.0046115
15.792	 0.00461096
15.791	 0.00461094
15.79	 0.00461088
15.789	 0.00461065
15.788	 0.00461076
15.787	 0.00461129
15.786	 0.00461222
15.785	 0.00461345
15.784	 0.00461477
15.783	 0.00461517
15.782	 0.00461454
15.781	 0.00461416
15.78	 0.00461439
15.779	 0.0046154
15.778	 0.00461688
15.777	 0.00461878
15.776	 0.0046197
15.775	 0.00461874
15.774	 0.00461677
15.773	 0.00461515
15.772	 0.00461365
15.771	 0.004613
15.77	 0.00461255
15.769	 0.00461208
15.768	 0.00461142
15.767	 0.0046109
15.766	 0.00461059
15.765	 0.0046103
15.764	 0.00461023
15.763	 0.00461041
15.762	 0.00461107
15.761	 0.0046119
15.76	 0.00461294
15.759	 0.00461336
15.758	 0.00461296
15.757	 0.00461256
15.756	 0.00461212
15.755	 0.0046112
15.754	 0.00461071
15.753	 0.00461055
15.752	 0.00461057
15.751	 0.00461076
15.75	 0.00461114
15.749	 0.00461174
15.748	 0.00461259
15.747	 0.00461356
15.746	 0.00461476
15.745	 0.0046157
15.744	 0.00461581
15.743	 0.00461601
15.742	 0.00461696
15.741	 0.00461847
15.74	 0.00462035
15.739	 0.00462147
15.738	 0.00462099
15.737	 0.00461882
15.736	 0.00461686
15.735	 0.00461542
15.734	 0.00461439
15.733	 0.0046138
15.732	 0.00461326
15.731	 0.00461249
15.73	 0.00461184
15.729	 0.00461129
15.728	 0.00461092
15.727	 0.00461073
15.726	 0.00461072
15.725	 0.00461104
15.724	 0.00461168
15.723	 0.00461267
15.722	 0.0046137
15.721	 0.00461382
15.72	 0.0046131
15.719	 0.00461232
15.718	 0.00461166
15.717	 0.00461118
15.716	 0.00461096
15.715	 0.00461103
15.714	 0.00461124
15.713	 0.00461151
15.712	 0.0046118
15.711	 0.0046125
15.71	 0.00461332
15.709	 0.0046142
15.708	 0.00461537
15.707	 0.00461654
15.706	 0.00461709
15.705	 0.00461812
15.704	 0.00461957
15.703	 0.00462123
15.702	 0.00462151
15.701	 0.00462007
15.7	 0.00461822
15.699	 0.00461682
15.698	 0.00461555
15.697	 0.00461486
15.696	 0.00461448
15.695	 0.00461391
15.694	 0.00461307
15.693	 0.0046124
15.692	 0.00461184
15.691	 0.00461154
15.69	 0.00461158
15.689	 0.00461193
15.688	 0.00461233
15.687	 0.00461219
15.686	 0.00461207
15.685	 0.00461251
15.684	 0.00461335
15.683	 0.00461361
15.682	 0.00461308
15.681	 0.00461251
15.68	 0.0046122
15.679	 0.00461206
15.678	 0.00461208
15.677	 0.0046122
15.676	 0.00461243
15.675	 0.0046129
15.674	 0.0046135
15.673	 0.00461439
15.672	 0.00461533
