15.999	 2.18238
15.998	 2.18126
15.997	 2.18
15.996	 2.17857
15.995	 2.17691
15.994	 2.17492
15.993	 2.17408
15.992	 2.17423
15.991	 2.17438
15.99	 2.17453
15.989	 2.17467
15.988	 2.17481
15.987	 2.17495
15.986	 2.17509
15.985	 2.17523
15.984	 2.17537
15.983	 2.1755
15.982	 2.17563
15.981	 2.17576
15.98	 2.17539
15.979	 2.17487
15.978	 2.17431
15.977	 2.17372
15.976	 2.1731
15.975	 2.17244
15.974	 2.17173
15.973	 2.17097
15.972	 2.17015
15.971	 2.16926
15.97	 2.16828
15.969	 2.16721
15.968	 2.166
15.967	 2.16531
15.966	 2.16458
15.965	 2.16378
15.964	 2.16292
15.963	 2.16197
15.962	 2.16094
15.961	 2.15979
15.96	 2.15849
15.959	 2.157
15.958	 2.15525
15.957	 2.15315
15.956	 2.1505
15.955	 2.14773
15.954	 2.14703
15.953	 2.14628
15.952	 2.14547
15.951	 2.1446
15.95	 2.14364
15.949	 2.14258
15.948	 2.14139
15.947	 2.14005
15.946	 2.1385
15.945	 2.13667
15.944	 2.13444
15.943	 2.13156
15.942	 2.13052
15.941	 2.13199
15.94	 2.13326
15.939	 2.1344
15.938	 2.13542
15.937	 2.13634
15.936	 2.13719
15.935	 2.13797
15.934	 2.1387
15.933	 2.13937
15.932	 2.14001
15.931	 2.14061
15.93	 2.14117
15.929	 2.14085
15.928	 2.14024
15.927	 2.13959
15.926	 2.1389
15.925	 2.13815
15.924	 2.13734
15.923	 2.13647
15.922	 2.13551
15.921	 2.13445
15.92	 2.13326
15.919	 2.13192
15.918	 2.13037
15.917	 2.12922
15.916	 2.13516
15.915	 2.13888
15.914	 2.14159
15.913	 2.14373
15.912	 2.14549
15.911	 2.147
15.91	 2.14831
15.909	 2.14947
15.908	 2.15051
15.907	 2.15145
15.906	 2.15232
15.905	 2.15311
15.904	 2.15332
15.903	 2.15264
15.902	 2.1519
15.901	 2.15111
15.9	 2.15025
15.899	 2.14931
15.898	 2.14827
15.897	 2.14712
