15.999	 2.16633
15.998	 2.16541
15.997	 2.16439
15.996	 2.16324
15.995	 2.1619
15.994	 2.16031
15.993	 2.15951
15.992	 2.15942
15.991	 2.15932
15.99	 2.15923
15.989	 2.15914
15.988	 2.15904
15.987	 2.15895
15.986	 2.15885
15.985	 2.15875
15.984	 2.15865
15.983	 2.15855
15.982	 2.15845
15.981	 2.15835
15.98	 2.15823
15.979	 2.15811
15.978	 2.15798
15.977	 2.15785
15.976	 2.15773
15.975	 2.15759
15.974	 2.15746
15.973	 2.15732
15.972	 2.15719
15.971	 2.15704
15.97	 2.1569
15.969	 2.15676
15.968	 2.15661
15.967	 2.15593
15.966	 2.1552
15.965	 2.1544
15.964	 2.15352
15.963	 2.15253
15.962	 2.15141
15.961	 2.15013
15.96	 2.14861
15.959	 2.14676
15.958	 2.14439
15.957	 2.14109
15.956	 2.13558
15.955	 2.12508
15.954	 2.12464
15.953	 2.12417
15.952	 2.12367
15.951	 2.12315
15.95	 2.12259
15.949	 2.12199
15.948	 2.12135
15.947	 2.12067
15.946	 2.11993
15.945	 2.11914
15.944	 2.11827
15.943	 2.11733
15.942	 2.11716
15.941	 2.11783
15.94	 2.11846
15.939	 2.11905
15.938	 2.11961
15.937	 2.12014
15.936	 2.12065
15.935	 2.12112
15.934	 2.12158
15.933	 2.12201
15.932	 2.12242
15.931	 2.12282
15.93	 2.1232
15.929	 2.12281
15.928	 2.12215
15.927	 2.12144
15.926	 2.12067
15.925	 2.11983
15.924	 2.11892
15.923	 2.11792
15.922	 2.11681
15.921	 2.11557
15.92	 2.1142
15.919	 2.11265
15.918	 2.1109
15.917	 2.10938
15.916	 2.1137
15.915	 2.11692
15.914	 2.11942
15.913	 2.12142
15.912	 2.12307
15.911	 2.12446
15.91	 2.12565
15.909	 2.1267
15.908	 2.12764
15.907	 2.12848
15.906	 2.12924
15.905	 2.12994
15.904	 2.13013
15.903	 2.12955
15.902	 2.12892
15.901	 2.12824
15.9	 2.12751
15.899	 2.1267
15.898	 2.12581
15.897	 2.12481
15.896	 2.12368
15.895	 2.12238
15.894	 2.12087
15.893	 2.11907
15.892	 2.11688
15.891	 2.11605
15.89	 2.11588
15.889	 2.1157
15.888	 2.11552
15.887	 2.11534
15.886	 2.11515
15.885	 2.11496
15.884	 2.11477
15.883	 2.11458
15.882	 2.11438
15.881	 2.11418
15.88	 2.11398
15.879	 2.11625
15.878	 2.12953
15.877	 2.1345
15.876	 2.1376
15.875	 2.13986
15.874	 2.14164
15.873	 2.14311
15.872	 2.14436
15.871	 2.14545
15.87	 2.14641
15.869	 2.14728
15.868	 2.14806
