      19.9800  0.000227363
      19.9601  0.000226969
      19.9402  0.000226757
      19.9203  0.000226739
      19.9005  0.000226607
      19.8807  0.000226481
      19.8610  0.000226316
      19.8413  0.000226208
      19.8216  0.000226125
      19.8020  0.000226022
      19.7824  0.000225926
      19.7628  0.000225823
      19.7433  0.000225651
      19.7239  0.000225599
      19.7044  0.000225507
      19.6850  0.000225446
      19.6657  0.000225337
      19.6464  0.000225210
      19.6271  0.000224982
      19.6078  0.000224779
      19.5886  0.000224606
      19.5695  0.000224384
      19.5503  0.000224313
      19.5312  0.000224251
      19.5122  0.000224199
      19.4932  0.000224244
      19.4742  0.000224237
      19.4552  0.000224239
      19.4363  0.000224214
      19.4175  0.000224144
      19.3986  0.000224015
      19.3798  0.000223885
      19.3611  0.000223656
      19.3424  0.000223410
      19.3237  0.000225550
      19.3050  0.000222975
      19.2864  0.000222768
      19.2678  0.000222604
      19.2493  0.000222438
      19.2308  0.000222248
      19.2123  0.000222130
      19.1939  0.000222004
      19.1755  0.000221901
      19.1571  0.000221870
      19.1388  0.000221867
      19.1205  0.000221871
      19.1022  0.000221852
      19.0840  0.000221821
      19.0658  0.000221894
      19.0476  0.000221741
      19.0295  0.000221449
      19.0114  0.000221313
      18.9933  0.000221001
      18.9753  0.000220719
      18.9573  0.000220421
      18.9394  0.000220191
      18.9215  0.000219970
      18.9036  0.000219784
      18.8857  0.000219559
      18.8679  0.000219398
      18.8501  0.000220091
      18.8324  0.000223084
      18.8147  0.000219672
      18.7970  0.000219870
      18.7793  0.000219992
      18.7617  0.000219953
      18.7441  0.000219760
      18.7266  0.000219599
      18.7091  0.000219419
      18.6916  0.000219166
      18.6741  0.000218938
      18.6567  0.000218613
      18.6393  0.000218188
      18.6220  0.000217828
      18.6047  0.000217217
      18.5874  0.000216742
      18.5701  0.000216587
      18.5529  0.000216715
      18.5357  0.000217195
      18.5185  0.000217788
      18.5014  0.000218250
      18.4843  0.000218527
      18.4672  0.000218382
      18.4502  0.000218128
      18.4332  0.000217726
      18.4162  0.000217292
      18.3993  0.000216955
      18.3824  0.000216666
      18.3655  0.000216402
      18.3486  0.000216036
      18.3318  0.000215526
      18.3150  0.000214779
      18.2983  0.000213944
      18.2815  0.000214400
      18.2648  0.000213220
      18.2482  0.000213588
      18.2315  0.000214389
      18.2149  0.000215133
      18.1984  0.000216161
      18.1818  0.000216030
      18.1653  0.000216098
      18.1488  0.000216082
      18.1324  0.000215999
      18.1159  0.000215881
      18.0996  0.000215617
      18.0832  0.000215280
      18.0669  0.000214813
      18.0505  0.000214101
      18.0343  0.000213302
      18.0180  0.000212506
      18.0018  0.000211528
      17.9856  0.000210619
      17.9694  0.000210127
      17.9533  0.000210013
      17.9372  0.000210320
      17.9212  0.000211240
      17.9051  0.000212103
      17.8891  0.000212748
      17.8731  0.000213180
      17.8571  0.000213405
      17.8412  0.000213570
      17.8253  0.000213621
      17.8094  0.000213012
      17.7936  0.000212820
      17.7778  0.000214712
      17.7620  0.000211962
      17.7462  0.000211771
      17.7305  0.000211448
      17.7148  0.000210955
      17.6991  0.000210357
      17.6835  0.000209754
      17.6678  0.000209162
      17.6523  0.000208516
      17.6367  0.000207705
      17.6211  0.000207463
      17.6056  0.000207093
      17.5902  0.000207531
      17.5747  0.000208160
      17.5593  0.000208828
      17.5439  0.000209238
      17.5285  0.000210177
      17.5131  0.000209894
